Date,FXE,EWJ,GLD,QQQ,SPY,SHV,GAF,DBA,USO,XBI,ILF,EPP,FEZ,Mkt-RF,SMB,HML,RF
1/19/2018,117.7099991,60.82676315,126.4199982,162.6719513,265.1179504,105.3496017,,18.1477108,101.7600021,88.53842163,34.35123825,44.19200134,40.01976776,0.95,-0.04,-0.12,5.00E-03
1/22/2018,118.0299988,61.08405685,126.6500015,164.4127197,267.2735901,105.3591385,,18.20615768,102.2399979,93.48709869,34.51647949,44.30831528,40.3608017,-0.18,-0.5,-0.23,5.00E-03
1/23/2018,118.4000015,61.45570374,127.2799988,165.772049,267.8409729,105.3496017,,18.13796997,103.7600021,95.40881348,34.02076721,44.44253159,40.46218109,0.57,0.94,-0.06,5.00E-03
1/24/2018,119.4199982,61.47476959,128.8300018,164.6963196,267.7368164,105.3686905,,18.31330872,105.7600021,93.93515778,35.60888672,44.68411636,40.5267067,0.77,-0.33,-0.14,5.00E-03
1/25/2018,119.4599991,61.17934799,127.9700012,164.6376648,267.8503418,105.3782272,,18.25486374,104.4800034,95.00058746,35.74658585,44.4693718,40.37001038,0.22,0.15,-0.36,5.00E-03
1/26/2018,119.5899963,61.62723923,128.0700073,167.1607208,270.9514465,105.3878098,,18.40098,105.9199982,95.77722931,36.26066208,45.01517868,40.74790573,-0.13,-0.81,0.42,5.00E-03
1/29/2018,119.2200012,61.1031189,127.3499985,166.3490753,269.1550903,105.3878098,,18.42046165,104.8799973,96.61361694,35.54463196,44.57674026,40.4068718,0.07,0.18,-0.48,5.00E-03
1/30/2018,119.3499985,60.32169724,126.8000031,164.9799042,266.3943481,105.3878098,,18.44968605,103.1999969,94.62220001,35.37939072,44.24568939,40.06586075,1.11,-0.64,-0.53,5.00E-03
1/31/2018,119.5800018,59.97863388,127.6500015,165.6644745,266.5267029,105.4355469,,18.34253311,103.8399963,92.96931458,35.71905136,44.32621765,40.13037491,-0.62,-0.01,-0.23,5.00E-03
2/1/2018,120.4700012,60.27405548,128.0700073,164.2562561,266.2240906,105.387764,,18.50813293,105.9199982,93.2082901,36.0219841,44.41568375,40.14880371,-1.06,0.14,-0.22,5.00E-03
2/2/2018,120,59.38780594,126.3899994,160.9801025,260.4284668,105.4068832,,18.47890854,104.3199997,91.49567413,34.84695816,43.6104126,39.12573242,-0.07,-0.75,0.09,5.00E-03
2/5/2018,119.2900009,56.57660675,126.7099991,154.6332092,249.5366516,105.4355545,,18.35227394,102.1600037,87.96089935,33.54340744,42.21459198,37.47590637,0.03,0.09,0.55,6.00E-03
2/6/2018,119.1100006,57.94885254,125.3799973,158.7308044,254.4531555,105.4068832,,18.48864937,101.5999985,90.65927887,34.73679733,42.59933472,38.53584671,-2.13,0.05,-0.28,6.00E-03
2/7/2018,118.0599976,57.43426514,124.7900009,156.6771393,253.0727386,105.4068832,,18.4691658,98.95999908,91.0276947,33.82798767,41.7672081,37.78928375,-4.03,0.77,-0.54,6.00E-03
2/8/2018,117.8899994,55.72847748,124.9800034,150.0661926,243.5802612,105.4164581,,18.37175751,96.72000122,86.44743347,32.78147507,40.79192734,36.67403412,1.67,-0.51,-0.21,6.00E-03
2/9/2018,117.7900009,56.29072189,124.7699966,152.6577606,247.2391968,105.4068832,,18.33279037,94.87999725,86.64658356,33.30472946,41.05141068,36.78463745,-0.37,0.51,0.22,6.00E-03
2/12/2018,118.2900009,57.38661194,125.3700027,155.3666534,250.8697815,105.4068832,,18.44968605,95.12000275,88.40898132,33.68110275,41.56141663,37.29156876,-3.68,0.83,0.5,6.00E-03
2/13/2018,118.9199982,56.681427,126.0800018,156.1685944,251.4938049,105.387764,,18.44968605,94.95999908,88.92675018,33.7912674,41.90142441,37.18096924,1.36,-0.61,0.13,6.00E-03
2/14/2018,119.9599991,57.53908539,128.2299957,159.0926514,254.8879852,105.387764,,18.51787376,97.44000244,91.25669861,34.6817131,42.5367012,37.85379791,1.36,-0.45,-0.27,6.00E-03
2/15/2018,120.3300018,57.81543732,128.3800049,162.0460663,258.1404114,105.4068832,,18.6250267,98.63999939,92.33207703,34.96629333,43.01987457,38.10265732,0.31,0.06,-0.24,6.00E-03
2/16/2018,119.4000015,58.70168304,127.9599991,161.322403,258.2160339,105.4259872,,18.47890854,99.04000092,92.07318878,34.95711899,42.75144196,38.17638397,1.52,0.26,0.48,6.00E-03
2/20/2018,118.7300034,58.22520828,126.2399979,161.6451263,256.5992737,105.4164581,,18.48864937,99.12000275,90.44021606,35.0948143,42.62617493,37.83536148,1.21,-0.13,-0.66,6.00E-03
2/21/2018,118.3000031,57.64391327,125.6600037,161.1854858,255.3229218,105.4355545,,18.43994331,98.31999969,90.65927887,34.94793701,42.59038544,37.55886078,0.03,0.35,0.15,6.00E-03
2/22/2018,118.6100006,57.91073608,126.3000031,161.1659393,255.6538086,105.4355545,,18.54709816,100.7200012,90.77875519,35.41611099,42.75144196,37.83536148,-0.62,-0.36,-0.23,6.00E-03
2/23/2018,118.3300018,58.75886536,126.1399994,164.4615936,259.7287903,105.4451065,,18.60554314,102.1600037,92.1428833,35.66396713,43.22566605,38.10265732,-0.43,0.77,0.21,6.00E-03
2/26/2018,118.4800034,59.52122116,126.4499969,166.6424255,262.7448425,105.4355545,,18.64450645,102.8799973,92.7901001,35.87510681,43.68198395,38.4160347,0.01,0.06,-0.41,6.00E-03
2/27/2018,117.7200012,58.71121597,125.1299973,164.5789642,259.4640503,105.4451065,,18.60554314,101.1999969,91.69481659,35.2141571,43.09144974,37.73397827,1.54,-0.36,-0.12,6.00E-03
2/28/2018,117.4100037,58.19662476,125,163.5227966,256.8356628,105.4451065,,18.67373276,98.95999908,89.97225952,34.56238174,42.67986298,37.37451553,1.12,-0.49,-0.07,6.00E-03
3/1/2018,117.9700012,56.50989914,124.7200012,160.8529816,253.1010895,105.4681091,,18.95622444,98.80000305,89.135849,34.57155991,42.4740715,37.03348923,-1.25,-0.2,0.02,6.00E-03
3/2/2018,118.6100006,57.14837646,125.3899994,162.3296814,254.4058533,105.4585342,,18.88803482,98.95999908,91.56537628,34.67254257,42.54565048,37.01506424,-1.1,-0.4,-0.3,6.00E-03
3/5/2018,118.6699982,57.4056778,125.1800003,164.1291046,257.3462219,105.4585342,,19.12182045,100.7200012,92.97927094,34.93875885,42.46511841,37.27313614,-1.18,1.01,-0.01,6.00E-03
3/6/2018,119.2900009,57.75826263,126.5299988,164.8234558,257.9986267,105.4681091,,19.08285904,100.5599976,93.2481308,35.24169159,42.76039505,37.44825745,0.7,1.15,-0.47,6.00E-03
3/7/2018,119.3899994,57.27225494,125.7200012,165.2048187,257.9040527,105.4776535,,18.91725922,98.80000305,94.42307281,34.76433563,42.50091171,37.6694603,1.06,-0.38,0.23,6.00E-03
3/8/2018,118.4599991,57.62485123,125.4199982,166.1143494,259.1521301,105.50634,,18.97570419,97.19999695,94.58236694,34.64499664,42.69775772,37.69711304,0.36,0.67,0.09,6.00E-03
3/9/2018,118.3899994,57.76779175,125.5400009,169.3415527,263.6619568,105.50634,,18.8490715,99.76000214,96.03610992,35.18661499,43.45830154,37.82615662,0.05,0.8,-0.45,6.00E-03
3/12/2018,118.6800003,57.82497406,125.5400009,170.241272,263.3309937,105.50634,,18.87829399,98.95999908,96.56382751,35.34267044,43.57461548,37.87223053,0.37,-0.47,-0.35,6.00E-03
3/13/2018,119.1100006,57.72967529,125.7799988,167.9235687,261.6291809,105.5159607,,18.88803482,97.91999817,95.52830505,35.1223526,43.10039902,37.55886078,1.7,-0.26,0.26,6.00E-03
3/14/2018,118.9899979,57.9774437,125.6999969,167.8941803,260.2866211,105.50634,,18.89777565,98.23999786,95.11009216,35.06727219,43.16303635,37.6694603,-0.09,0.46,-0.06,6.00E-03
3/15/2018,118.3199997,58.09180069,124.9000015,167.7475128,260.0029602,105.4968033,,18.78088379,98.72000122,93.62648773,34.3696022,42.87670517,37.69711304,-0.67,0.09,0,6.00E-03
3/16/2018,118.1699982,57.83449936,124.5999985,167.2487488,260.2849426,105.5254974,,18.69321251,100.4000015,93.22695923,34.23190308,42.75144196,37.86055374,-0.53,0.24,-0.55,6.00E-03
3/19/2018,118.6500015,56.85296249,124.8700027,163.6802979,256.7631836,105.5159607,,18.35227394,100.4000015,91.55312347,33.80044556,42.50091171,37.59276581,-0.18,-0.41,0.31,6.00E-03
3/20/2018,117.7799988,57.17696762,124.3099976,164.2190552,257.1998291,105.5159607,,18.31330872,102.4800034,91.77231598,33.80044556,42.4740715,37.53736496,0.25,0.47,0.18,6.00E-03
3/21/2018,118.7300034,57.25320435,126.4800034,163.5039978,256.7062073,105.5541992,,18.36201477,105.4400024,92.69890594,34.54401779,42.75144196,37.44501877,-1.38,0.34,0.43,6.00E-03
3/22/2018,118.4499969,56.72907639,125.9800034,159.4683075,250.2892761,105.5254974,,18.36201477,103.5999985,89.92909241,33.81880569,41.70457458,36.64163589,0.15,-0.06,-0.38,6.00E-03
3/23/2018,118.9100037,55.53788757,127.6100006,155.2660675,244.9544678,105.5637817,,18.38149834,106.2399979,88.275177,33.66274261,41.09614182,36.20761871,-0.06,0.75,0.46,6.00E-03
3/26/2018,119.7200012,56.32884216,128.2799988,161.0355377,251.6562042,105.5541992,,18.32304955,105.6800003,90.71620178,34.21354675,41.91037369,36.9740715,-2.54,0.51,-0.48,6.00E-03
3/27/2018,119.2200012,56.46225357,127.4899979,155.8244476,247.3750916,105.5924988,,18.21589851,104.6399994,86.84046936,33.54340744,41.27509689,36.50311661,-2.09,0.22,-0.2,6.00E-03
3/28/2018,118.3099976,57.10072708,125.7300034,154.0319061,246.6441193,105.5733566,,18.20615768,104.3199997,86.69101715,33.61685181,41.14088058,36.73397827,2.67,-0.7,0.01,6.00E-03
3/29/2018,118.3300018,57.82497406,125.7900009,156.852951,249.7956848,105.6212082,,18.32304955,104.7200012,87.40837097,34.48893738,41.57036591,37.18645477,-1.87,-0.23,0.36,6.00E-03
4/2/2018,118.3300018,56.66237259,127.2600021,152.3274841,244.4039459,105.6144714,,18.22563934,101.9199982,83.54260254,33.94732285,40.9708786,36.62316513,-0.35,0.13,0.66,6.00E-03
4/3/2018,117.9300003,57.37708664,126.3000031,154.0416718,247.536438,105.6144714,,18.11848831,102.4800034,84.04076385,34.10338211,41.38246536,37.02024078,1.41,-0.3,-0.2,6.00E-03
4/4/2018,118.0800018,57.43426514,126.4499969,156.470932,250.184906,105.6240921,,18.06978035,102.5599976,86.9002533,34.25944519,41.48088837,37.16798401,-2.29,-0.15,0.37,7.00E-03
4/5/2018,117.6500015,57.72014999,125.8000031,157.3623047,252.1593781,105.6336517,,18.33279037,102.6399994,85.15666199,34.51647949,41.5435257,37.58353043,1.24,-0.05,0.18,7.00E-03
4/6/2018,118.0999985,56.81484604,126.3899994,153.4245758,246.5397339,105.6336517,,18.23538017,100.0800018,82.59606934,34.09420395,41.15877533,37.35267639,1.17,0.32,-0.31,7.00E-03
4/9/2018,118.4499969,57.31991196,126.8199997,154.5020294,247.7547913,105.6528168,,18.4983902,102.1600037,84.79797363,33.44242859,41.51668167,37.72204208,0.75,0.03,0.46,7.00E-03
4/10/2018,118.75,57.63438034,127.1200027,157.9108429,251.6941376,105.6432419,,18.40098,106,88.14566803,34.15846252,42.19669724,38.12835312,-2.19,0.41,-0.04,7.00E-03
4/11/2018,118.8600006,57.49144745,128.1100006,156.9998779,250.3747559,105.6528168,,18.41072083,107.5999985,88.82317352,34.56238174,42.21459198,37.92520142,0.3,-0.16,-0.51,7.00E-03
4/12/2018,118.5100021,57.39614487,126.6200027,158.8903656,252.4345703,105.6528168,,18.47890854,108.1600037,90.11840057,34.49812698,42.27722168,38.15605545,1.77,0.39,-0.13,7.00E-03
4/13/2018,118.5899963,57.39614487,127.4499969,158.0675659,251.6941376,105.6623993,,18.42046165,108.4000015,89.25158691,34.07584381,42.3040657,38.19298935,-0.49,0.92,-0.31,7.00E-03
4/16/2018,118.9400024,57.55814743,127.6299973,159.2724152,253.763504,105.6623993,,18.36201477,107.0400009,88.57408905,33.69946671,42.23248291,38.3407402,0.84,-0.23,0.18,7.00E-03
4/17/2018,118.9199982,57.77732468,127.75,162.7007904,256.478363,105.6623993,,18.35227394,107.2799988,90.78594208,34.19518661,42.2682724,38.71934891,-0.37,0.03,-0.27,7.00E-03
4/18/2018,118.9199982,58.1680336,127.8499985,163.0337982,256.6683044,105.6623993,,18.55683517,111.0400009,90.40732574,34.92957306,42.59038544,38.84862137,0.82,0.07,-0.03,7.00E-03
4/19/2018,118.6900024,57.94885254,127.5999985,161.5351257,255.2443848,105.6719742,,18.50813293,110.1600037,88.8829422,34.60828018,42.31301498,38.70087051,1.09,0.17,-1.19,7.00E-03
4/20/2018,118.0500031,57.83449936,126.6299973,158.9785614,253.0801239,105.6815567,,18.36201477,110,88.60398102,34.33288193,41.95510864,38.59006882,0.13,0.24,0.04,7.00E-03
4/23/2018,117.3399963,57.75826263,125.6200027,158.5769196,253.0421143,105.6815567,,18.30356789,111.3600006,87.73715973,33.84634399,41.91931915,38.57159424,-0.49,-0.48,1.08,7.00E-03
4/24/2018,117.5599976,57.5486145,126.2300034,155.2171326,249.6343079,105.6911697,,18.43994331,109.4400024,86.13306427,33.80044556,41.94616318,38.36844254,-0.81,0.06,0.57,7.00E-03
4/25/2018,116.9800034,57.72967529,125.4100037,155.4032288,250.2513428,105.6911697,,18.56657791,109.7600021,86.03343201,33.42407227,41.85668945,38.32227325,-0.05,-0.07,0.21,7.00E-03
4/26/2018,116.3399963,58.08226776,124.9700012,158.674881,252.7952881,105.7007217,,18.47890854,110.1600037,87.51795959,33.9932251,42.02669144,38.39614487,-1.3,0.52,1,7.00E-03
4/27/2018,116.5599976,57.92026901,125.5,158.7728271,253.0326385,105.7198486,,18.722435,109.8399963,88.09584808,34.13092422,42.20563889,38.49771881,0.1,-0.34,0.05,7.00E-03
4/30/2018,116.0400009,57.78685379,124.5899963,157.6463776,251.0866699,105.7198486,,18.75165939,110.4000015,86.66112518,33.68110275,42.1698494,38.41461182,0.96,-0.38,-0.87,7.00E-03
5/1/2018,115.2699966,57.73920822,123.7099991,159.4487152,251.5328217,105.7323074,,18.97570419,108.8799973,87.58770752,33.20375061,42.31301498,38.20222855,0.01,-0.27,0.04,7.00E-03
5/2/2018,114.75,57.39614487,123.6500015,158.5083923,249.8431396,105.7323074,,18.81984901,109.3600006,87.12939453,32.61623383,42.4740715,38.26686478,-0.8,0.05,-0.09,7.00E-03
5/3/2018,115.1600037,57.45331955,124.2799988,158.4887695,249.292572,105.7323074,,19.03415298,110.5599976,85.60501099,32.27658081,42.62617493,38.34997559,0.24,0.23,-0.56,6.00E-03
5/4/2018,114.8899994,57.87261581,124.5400009,161.4959412,252.5200195,105.7515106,,18.81984901,112.7200012,87.04969025,32.23985672,42.61722946,38.41461182,-0.63,1.28,-0.33,6.00E-03
5/7/2018,114.5599976,57.93932724,124.5699997,162.8379059,253.3743744,105.7611084,,18.65424919,112.8000031,88.17554474,31.84512138,42.33090591,38.45155716,-0.25,-0.5,-0.16,6.00E-03
5/8/2018,113.9800034,58.12038422,124.5899963,162.6713867,253.3743744,105.7515106,,18.69321251,112.4800034,87.74712372,31.77168274,42.37564087,38.25763702,1.3,0.02,-0.2,6.00E-03
5/9/2018,113.8399963,57.62485123,124.3300018,164.4443512,255.82341,105.7611084,,18.54709816,114.9599991,89.47078705,31.97364426,42.49196625,38.39614487,0.42,0.42,-0.36,6.00E-03
5/10/2018,114.5699997,57.95838547,125.1800003,166.1487427,258.2155151,105.7706909,,18.55683517,115.2799988,88.71356964,32.98343277,42.99303055,38.66393661,0.07,0.48,0.27,6.00E-03
5/11/2018,114.7300034,58.39673996,125,165.9920197,259.0033875,105.7802887,,18.45942688,114,91.31399536,32.51525879,43.18987656,38.6362381,0.89,-0.2,0.28,6.00E-03
5/14/2018,114.6600037,58.72074509,124.4899979,166.276123,259.1268311,105.7706909,,18.36201477,115.0400009,92.47972107,32.35001755,43.30619049,38.64546967,0.84,-0.44,-0.07,6.00E-03
5/15/2018,113.7300034,58.12038422,122.4800034,164.4345398,257.3421936,105.7898865,,18.26460457,115.1999969,91.94169617,32.04708099,42.79618454,38.3407402,0.19,0.11,-0.36,6.00E-03
5/16/2018,113.3700027,58.29191208,122.2900009,165.5218201,258.424408,105.7802887,,18.28408813,115.6800003,93.11735535,32.30411911,43.06460953,38.27610016,0.05,-0.35,0.11,6.00E-03
5/17/2018,113.3000031,58.28238678,122.3600006,164.8851318,258.2060547,105.809082,,18.17693329,115.9199982,93.43618774,31.36776543,42.90354919,38.40538025,-0.55,0.68,0.43,6.00E-03
5/18/2018,113.0299988,58.13944626,122.4100037,164.032959,257.5605469,105.809082,,18.38149834,115.4400024,93.22695923,30.78943443,42.68881226,38.26686478,0.49,0.7,-0.24,6.00E-03
5/21/2018,113.1999969,58.20615387,122.4800034,164.9537201,259.4970093,105.7994766,,18.4983902,117.3600006,91.44351959,30.73435974,43.270401,38.44231796,0.02,0.9,0.26,6.00E-03
5/22/2018,113.1500015,58.07273483,122.4100037,164.738205,258.7755737,105.7994766,,18.60554314,116.4800034,91.87195587,31.27597237,43.14513397,38.47925186,-0.23,0.58,-0.62,6.00E-03
5/23/2018,112.4100037,57.84403229,122.5400009,166.1291504,259.4875183,105.837822,,18.79062653,116.0800018,92.10110474,30.92713547,42.80513,37.88825989,0.72,-0.21,0.42,6.00E-03
5/24/2018,112.5800018,57.49144745,123.5899963,166.0801697,258.9559937,105.837822,,18.73217773,114.3199997,92.39004517,30.27536011,42.82302475,37.76822281,-0.42,-0.76,0.61,6.00E-03
5/25/2018,111.9899979,57.30084991,123.2099991,166.2466736,258.3389282,105.8666229,,18.85881233,109.4400024,92.65905762,29.91734314,42.68881226,37.35267639,0.29,0.05,-0.7,6.00E-03
5/29/2018,110.7699966,56.91966629,123.1900024,165.5120544,255.3677673,105.8953705,,18.722435,108.0800018,92.1309967,28.71477699,42.21459198,36.01370239,-0.16,0.36,-0.34,6.00E-03
5/30/2018,111.9700012,57.31991196,123.3700027,166.6972809,258.7755737,105.8762054,,18.73217773,110.6399994,93.81480408,28.96263313,42.72460175,36.78014755,-0.21,0.22,-0.41,6.00E-03
5/31/2018,112.2399979,56.92919922,123.0999985,166.5895233,257.1903381,105.8857727,,18.71269417,108.4000015,94.32292175,28.81575203,42.52775192,36.57699203,-1.03,1.34,-0.99,6.00E-03
6/1/2018,111.8899994,57.31991196,122.4899979,169.204895,259.7154236,105.8838577,,18.64450645,106,96.29566956,28.90755272,42.64406967,36.92790222,1.31,0.05,0.37,6.00E-03
6/4/2018,112.3000031,57.6629715,122.3700027,170.7329712,260.9494019,105.8934708,,18.19641685,104.9599991,96.08644867,29.35736847,42.96617889,37.12181854,-0.7,0.07,-0.41,6.00E-03
6/5/2018,112.4599991,57.55814743,122.8499985,171.2619324,261.1392822,105.8934708,,18.15744972,105.7600021,96.81376648,28.43937492,42.95723724,37.02024078,1.06,-0.23,-0.11,6.00E-03
6/6/2018,113.0100021,57.80590439,122.9199982,172.2610321,263.3225708,105.8934708,,18.245121,105.2799988,97.41156769,28.32003784,43.39566803,37.45425034,0.48,0.15,-0.44,6.00E-03
6/7/2018,113.2600021,57.80590439,122.8600006,170.8603058,263.2940369,105.9030609,,18.09900475,106.8000031,96.19602966,27.3745079,43.10934448,37.13105392,0.16,0.82,-0.42,6.00E-03
6/8/2018,112.9599991,57.9774437,123.0100021,170.8700867,264.0724182,105.912674,,18.28408813,106.1600037,95.94694519,28.20987892,42.99303055,37.19568634,0.86,-0.35,0.2,6.00E-03
6/11/2018,113.1200027,58.15850449,123.2300034,171.3305054,264.4236755,105.9222794,,18.07952118,106.8799973,95.56835175,27.96202087,43.11829376,37.65740204,-0.14,-0.3,0.92,6.00E-03
6/12/2018,112.8099976,57.7963829,122.8199997,172.2316589,264.7654114,105.9222794,,18.30356789,107.1999969,96.574646,28.1272583,42.71565628,37.38037491,0.31,0.09,-0.4,6.00E-03
6/13/2018,113.1699982,57.84403229,123.1900024,172.2218628,263.9205017,105.9222794,,18.18667412,107.7600021,96.82372284,27.87940216,42.45617294,37.50041962,0.12,0.17,-0.16,6.00E-03
6/14/2018,111.1900024,57.78685379,123.3799973,173.9654694,264.5850525,105.9414978,,17.94314766,108.1600037,97.23222351,27.39286804,42.11616135,37.53736496,0.23,0.24,-0.63,6.00E-03
6/15/2018,111.4700012,57.48191071,121.3399963,173.3581238,264.247467,105.951088,,17.98211098,104.4000015,96.88130188,27.3745079,42.08932495,37.44198608,-0.33,0.1,-0.18,6.00E-03
6/18/2018,111.5,57.06261063,121.1100006,173.2579803,263.70401,105.951088,,17.80677223,106.3199997,97.15048218,27.20926857,42.12511444,36.96038055,0.27,0.32,-0.99,6.00E-03
6/19/2018,111.1399994,56.45760727,120.8000031,172.7671661,262.6932678,105.9702759,,17.63143158,105.1200027,98.54616547,27.44372749,41.75866699,36.62042999,-0.08,0.04,-0.23,6.00E-03
6/20/2018,111.1500015,56.47681427,120.2600021,173.9942017,263.1414185,105.9606781,,17.70936012,106.2399979,100.8391037,27.63054657,41.95920944,36.53544235,-0.09,0.73,0.08,6.00E-03
6/21/2018,111.4400024,56.26554108,120.0500031,172.4824982,261.4917908,105.999115,,17.66065407,106.4800034,98.75552368,27.09811401,41.81335831,36.16716385,-0.38,0.56,-0.15,6.00E-03
6/22/2018,111.9000015,56.54403687,120.3399963,172.0996857,261.9685974,105.999115,,17.73858261,112.1600037,98.77546692,27.35965729,42.28737259,36.65819931,0.23,0.73,-0.51,6.00E-03
6/25/2018,112.2799988,55.77577591,119.8899994,168.2222137,258.4024048,106.0087051,,17.45609093,110.1600037,96.10370636,27.37833977,41.61281967,36.17661285,-0.73,-0.62,0.34,6.00E-03
6/26/2018,111.7399979,56.10227966,119.2600021,168.9093628,258.9745483,106.0182877,,17.42686653,114.1600037,96.43269348,27.43438911,41.78601456,36.07273102,0.11,0.02,0.45,6.00E-03
6/27/2018,110.8799973,55.7277565,118.5800018,166.6123505,256.8291626,106.0278931,,17.30023384,117.1999969,93.33224487,26.82722473,41.3211174,35.71389008,-1.48,-0.55,0.58,6.00E-03
6/28/2018,110.9700012,55.7949791,118.2200012,168.045517,258.2975769,106.0182877,,17.30997467,118.8799973,93.8805542,27.44372749,41.77689743,35.77054977,0.27,0.63,-0.24,6.00E-03
6/29/2018,112.0599976,55.6125145,118.6500015,168.4970703,258.6694031,106.0470963,,17.56324387,120.4800034,94.89743042,27.63988495,41.94097519,36.19549561,-1.02,-0.97,0.36,6.00E-03
7/2/2018,111.4700012,54.72902298,117.4599991,169.625946,259.2224731,106.0480576,,17.20282173,119.6800003,95.99404144,27.31295395,41.40315628,36.02551651,0.58,-0.17,-0.5,6.00E-03
7/3/2018,111.8000031,54.66179276,118.6500015,167.6626892,258.3070679,106.0576859,,17.21256256,119.3600006,96.71183777,27.99484253,41.53078079,36.23326874,0.07,-0.2,-0.24,6.00E-03
7/5/2018,112.1800003,54.57536316,119.0500031,169.7437592,260.4143372,106.0769196,,17.20282173,118.2399979,97.19036102,28.25638962,41.84070587,36.91316605,0.36,0.42,-0.26,8.00E-03
7/6/2018,112.6800003,54.93068695,118.8600006,172.3843384,262.6169434,106.0769196,,17.4463501,119.6800003,99.94187927,28.7701416,42.27825546,37.13035965,-0.44,0.8,0.02,8.00E-03
7/9/2018,112.6800003,55.68934631,119.1500015,173.9352875,264.9816895,106.0769196,,17.26126671,120.2399979,99.78235626,28.98498535,42.67023087,37.3192215,0.87,0.44,-0.46,8.00E-03
7/10/2018,112.6900024,55.47807693,118.9300003,174.0629272,265.9352112,106.0769196,,17.16385841,120.5599976,99.33374786,29.12509918,42.59730148,37.38532639,0.88,0.06,-0.32,8.00E-03
7/11/2018,111.9599991,54.70980835,117.6399994,173.1794739,263.9900208,106.0961456,,16.83265877,114.4800034,99.42346954,28.47123337,41.71308517,36.61099243,0.93,-0.41,0.83,8.00E-03
7/12/2018,111.9899979,54.76742935,118.1299973,176.16362,266.3833313,106.1057434,,16.94955063,115.1200027,100.5300598,28.89157486,42.34206772,36.89428329,0.21,-0.79,-0.15,8.00E-03
7/13/2018,112.0500031,55.27640533,117.6100006,176.3108673,266.5931091,106.1057434,,16.91058922,115.7600021,100.2509079,29.08773613,42.2417984,36.99814987,-0.69,-0.02,-0.44,8.00E-03
7/16/2018,112.3199997,55.29561615,117.5500031,175.8887482,266.3547668,106.1153641,,16.88136482,111.5199966,98.61595154,29.07839203,42.07771683,37.08314896,0.86,-0.31,-1.11,8.00E-03
7/17/2018,111.8700027,55.78537369,116.2799988,176.958725,267.4321899,106.1153641,,16.88136482,111.5999985,100.0415649,29.56412315,41.99567413,37.04536819,0.08,-0.12,-0.27,8.00E-03
7/18/2018,111.6600037,55.69894791,116.3099976,176.6249847,267.9948425,106.125,,16.83265877,112.8000031,99.82222748,29.46137428,42.0685997,37.17757797,-0.16,-0.79,0.97,8.00E-03
7/19/2018,111.5999985,55.7085495,115.8099976,175.7415314,266.9840698,106.125,,16.87162399,113.0400009,100.0914154,29.11575508,41.82247925,36.96982956,0.48,0.24,-0.76,8.00E-03
7/20/2018,112.4700012,55.88140488,116.5599976,175.70224,266.6789246,106.1345978,,16.98851776,113.1999969,99.82222748,29.88171387,42.29648972,37.13980103,0.27,-0.27,0.66,8.00E-03
7/23/2018,112.1500015,56.15990067,116,176.2617645,267.1747437,106.144249,,17.02748108,112.7200012,99.50322723,29.76028442,42.07771683,37.11147308,-0.34,0.98,-0.32,8.00E-03
7/24/2018,112.0800018,56.39038467,116.0400009,176.9881897,268.5192261,106.144249,,16.96903419,113.8399963,97.44955444,30.41415215,42.44234085,37.29089355,-0.1,-0.18,0.11,8.00E-03
7/25/2018,112.5,56.75530243,116.6800003,179.4618835,270.8076782,106.1538467,,17.21256256,115.3600006,97.41963959,31.05867386,42.77050018,37.6308403,0.15,-0.29,0.51,8.00E-03
7/26/2018,111.6699982,56.89935684,115.7699966,176.7427826,270.1688538,106.1730652,,17.09566879,115.7600021,97.33988953,30.61031151,42.39675903,37.39476013,0.22,-1.35,0.4,8.00E-03
7/27/2018,111.8000031,57.07221603,115.8300018,174.3574066,268.3380432,106.1634521,,17.01774025,114.5599976,94.67810059,30.9559269,42.50614929,37.55529404,0.83,-0.43,-1.05,8.00E-03
7/30/2018,112.2099991,56.64006424,115.6500015,171.8935394,266.9363708,106.1730652,,17.12489319,116.3199997,93.13285828,31.05867386,42.47879791,37.62140274,-0.2,0.66,0.58,8.00E-03
7/31/2018,112.0999985,56.20792007,115.9899979,173.2088928,268.2521973,106.1826782,,17.07618713,114.2399979,94.99711609,30.75042152,42.73403549,37.77249527,-0.82,-1.36,1.11,8.00E-03
8/1/2018,111.8300018,56.57284546,115.1399994,173.8665771,267.8041077,106.1874924,,16.98851776,112.7200012,95.07687378,30.40480995,42.23267746,37.50808716,-0.7,-0.23,1.6,8.00E-03
8/2/2018,111.1299973,56.2559433,114.5199966,176.2323151,269.26297,106.2067566,,16.93007088,114.8799973,95.68500519,30.41415215,41.92275238,37.10203171,0.51,0.83,-1.1,8.00E-03
8/3/2018,110.9499969,56.24633408,114.9199982,176.7722321,270.4167175,106.2260208,,17.05670547,114.1600037,94.41889954,31.26417542,41.98656082,37.04536819,-0.13,0.07,-0.18,7.00E-03
8/6/2018,110.7799988,55.82379532,114.3300018,177.8127594,271.4083557,106.2163849,,17.18334007,114.4800034,94.5983429,30.98394775,42.07771683,36.92261505,0.67,0.33,-0.69,7.00E-03
8/7/2018,111.1800003,56.29434586,114.5899963,178.4606171,272.3046875,106.2260208,,17.09566879,114.8799973,95.65509033,30.86251831,42.4241066,37.28144836,0.31,-1.07,0.53,7.00E-03
