Date,FXE,EWJ,GLD,QQQ,SPY,SHV,DBA,USO,XBI,ILF,GAF,EPP,FEZ
2009-01-02,138.600006,38.52,86.230003,31.030001000000002,92.959999,110.220001,26.139999,35.630001,18.086666,26.809998999999998,43.599998,26.549999,34.93
2009-01-05,135.759995,37.560001,84.480003,31.02,92.849998,110.300003,26.32,37.299999,18.333334,27.74,43.189999,26.34,34.040001000000004
2009-01-06,135.199997,37.200001,85.129997,31.33,93.470001,110.349998,27.15,37.25,18.156668,28.9,43.5,26.9,34.330002
2009-01-07,136.309998,36.84,82.75,30.440001000000002,90.66999799999999,110.370003,26.17,33.27,17.879998999999998,26.91,41.470001,26.120001000000002,33.860001000000004
2009-01-08,137.309998,37.360001000000004,84.459999,30.76,91.040001,110.25,26.25,33.200001,17.983334,27.16,41.389998999999996,26.200001,34.200001
2009-01-09,134.360001,36.720001,83.91999799999999,30.07,89.089996,110.33000200000001,26.450001,32.369999,17.58,26.879998999999998,40.900002,25.07,32.669998
2009-01-12,133.830002,36.279999,80.760002,29.52,86.949997,110.389999,24.67,30.65,17.289998999999998,25.74,39.490002000000004,24.549999,31.93
2009-01-13,131.979996,35.599998,80.879997,29.530001000000002,87.110001,110.389999,24.67,31.84,17.626667,25.76,39.529999,24.209999,31.33
2009-01-14,131.690002,34.560001,79.790001,28.629998999999998,84.370003,110.410004,24.610001,31.23,17.266666,24.26,37.700001,23.549999,29.690001000000002
2009-01-15,131.71000700000002,35.0,80.389999,29.1,84.400002,110.339996,24.959999,30.18,17.593332,24.959999,39.0,23.58,29.610001
2009-01-16,133.009995,35.240002000000004,82.709999,29.42,85.059998,110.349998,25.290001,29.860001,17.76,25.190001000000002,39.419998,23.9,30.0
2009-01-20,128.919998,33.720001,84.519997,27.959999,80.57,110.349998,24.91,28.66,16.916666,23.360001,36.599998,22.120001000000002,27.43
2009-01-21,130.309998,35.200001,84.150002,29.15,84.050003,110.309998,25.76,31.030001000000002,17.629998999999998,24.950001,38.759997999999996,23.440001000000002,28.799999
2009-01-22,130.190002,34.32,84.58000200000001,28.76,82.75,110.339996,25.16,30.02,17.326666,24.139999,37.470001,22.6,27.99
2009-01-23,129.949997,34.240002000000004,88.529999,28.9,83.110001,110.379997,25.33,32.330002,17.246668,24.620001000000002,37.540001000000004,22.4,27.73
2009-01-26,131.869995,34.200001,88.949997,29.110001,83.68,110.339996,25.49,32.139998999999996,17.289998999999998,24.49,37.470001,22.450001,28.530001000000002
2009-01-27,132.03999299999998,35.279999,88.379997,29.32,84.529999,110.360001,25.200001,29.5,17.370001000000002,24.860001,38.48,22.92,28.9
2009-01-28,131.53999299999998,35.919998,87.41999799999999,30.35,87.389999,110.360001,25.65,29.75,17.780001000000002,26.299999,39.779999,23.709999,30.139999
2009-01-29,129.78999299999998,34.560001,89.5,29.58,84.550003,110.33000200000001,25.110001,29.219998999999998,17.610001,25.25,38.0,22.690001000000002,28.549999
2009-01-30,128.229996,33.720001,91.309998,29.059998999999998,82.83000200000001,110.33000200000001,24.940001000000002,29.219998999999998,17.59,24.99,37.130001,22.389999,28.08
2009-02-02,128.429993,33.720001,88.839996,29.41,82.58000200000001,110.309998,24.76,28.4,17.683332,24.700001,37.380001,22.59,27.940001000000002
2009-02-03,130.389999,34.360001000000004,88.470001,29.870001000000002,83.739998,110.279999,24.219998999999998,28.870001000000002,18.283333,25.41,38.25,23.030001000000002,28.950001
2009-02-04,128.520004,34.68,89.18,29.91,83.33000200000001,110.209999,24.049999,28.27,18.296667000000003,25.799999,37.869999,22.559998999999998,28.639999
2009-02-05,127.970001,34.560001,90.120003,30.57,84.57,110.279999,24.73,28.809998999999998,18.553333,26.549999,38.990002000000004,22.889999,29.059998999999998
2009-02-06,129.259995,34.759997999999996,89.589996,31.370001000000002,86.980003,110.209999,25.08,28.200001,18.726667000000003,28.200001,40.25,24.01,29.91
2009-02-09,130.149994,34.119999,88.32,31.5,87.099998,110.25,25.23,28.25,18.6,27.870001000000002,40.150002,23.879998999999998,30.129998999999998
2009-02-10,128.869995,32.919998,90.209999,30.34,83.110001,110.269997,24.940001000000002,26.91,18.050001,26.389999,38.200001,22.309998999999998,28.280001000000002
2009-02-11,128.949997,33.080002,92.290001,30.200001,83.599998,110.25,24.68,26.08,18.050001,26.549999,39.119999,23.059998999999998,28.690001000000002
2009-02-12,128.619995,33.040001000000004,93.16999799999999,30.57,83.660004,110.230003,24.559998999999998,26.129998999999998,18.473333,26.68,39.709998999999996,23.030001000000002,28.469998999999998
2009-02-13,128.889999,32.16,92.550003,30.43,82.760002,110.239998,24.49,25.6,18.33,26.959999,38.970001,23.18,28.18
2009-02-17,126.089996,31.08,95.449997,29.219998999999998,79.220001,110.199997,23.66,23.459999,17.866667,25.1,37.84,21.85,26.18
2009-02-18,125.550003,31.32,96.910004,29.24,79.029999,110.25,23.129998999999998,22.860001,17.710001000000002,24.93,37.709998999999996,22.040001,26.15
2009-02-19,126.58000200000001,30.879998999999998,95.769997,28.790001,78.18,110.129997,23.66,24.280001000000002,17.293332999999997,24.870001000000002,37.650002,22.120001000000002,26.07
2009-02-20,128.389999,30.48,97.800003,28.870001000000002,77.41999799999999,110.16999799999999,23.33,24.35,17.043332999999997,23.9,37.790001000000004,22.02,25.57
2009-02-23,127.050003,29.200001,97.730003,27.860001,74.650002,110.25,23.370001000000002,23.32,16.710001000000002,22.33,36.52,21.469998999999998,24.450001
2009-02-24,128.470001,30.4,94.730003,28.780001000000002,77.480003,110.239998,23.6,24.440001000000002,17.176666,23.639999,38.27,22.459999,25.59
2009-02-25,127.16999799999999,29.6,93.150002,28.59,76.870003,110.199997,23.809998999999998,26.0,17.116667,23.57,37.57,21.92,24.85
2009-02-26,127.400002,29.24,93.059998,27.790001,75.620003,110.209999,23.860001,27.23,16.289998999999998,23.76,37.549999,21.780001000000002,24.75
2009-02-27,126.800003,29.48,92.629997,27.530001000000002,73.93,110.230003,23.620001000000002,27.049999,15.426666,23.389999,36.580002,21.32,24.59
2009-03-02,125.709999,28.440001000000002,90.93,26.639999,70.599998,110.199997,22.5,24.48,14.696667000000001,21.639999,34.400002,20.360001,23.049999
2009-03-03,125.83000200000001,28.360001,90.040001,26.620001000000002,70.07,110.199997,22.559998999999998,25.389999,14.876667000000001,21.950001,34.759997999999996,20.57,23.200001
2009-03-04,126.379997,29.120001000000002,88.989998,27.33,71.730003,110.220001,23.43,27.610001,15.16,23.469998999999998,35.73,21.549999,24.129998999999998
2009-03-05,125.599998,28.559998999999998,91.989998,26.51,68.800003,110.209999,23.02,26.559998999999998,14.43,22.620001000000002,34.310001,20.469998999999998,22.860001
2009-03-06,126.349998,28.48,92.290001,26.299999,68.91999799999999,110.209999,23.4,27.99,14.663333999999999,22.66,34.52,20.450001,22.76
2009-03-09,126.08000200000001,27.48,90.57,25.74,68.110001,110.209999,23.200001,28.65,14.626667000000001,22.27,34.139998999999996,20.059998999999998,22.280001000000002
2009-03-10,126.779999,28.879998999999998,88.139999,27.33,72.16999799999999,110.230003,23.6,27.83,15.156667,23.780001000000002,35.950001,21.309998999999998,24.030001000000002
2009-03-11,128.509995,29.0,89.220001,27.75,72.639999,110.230003,23.23,26.299999,14.766666,23.92,36.779999,21.33,24.290001
2009-03-12,129.28999299999998,28.959999,91.099998,28.67,75.5,110.25,23.82,28.23,15.706666,24.940001000000002,38.18,21.85,25.370001000000002
2009-03-13,129.190002,29.24,91.300003,28.74,76.089996,110.269997,23.709999,27.629998999999998,16.106667,25.01,38.150002,22.32,25.41
2009-03-16,129.619995,29.76,90.800003,28.26,75.860001,110.230003,24.200001,28.25,15.696667000000001,24.799999,38.18,22.57,25.700001
2009-03-17,130.190002,30.799999,90.040001,29.33,78.18,110.239998,24.41,29.440001000000002,16.226667000000003,25.58,38.75,23.25,26.280001000000002
2009-03-18,134.970001,31.52,93.089996,29.700001,79.93,110.279999,24.559998999999998,29.610001,16.323334,26.07,39.619999,23.629998999999998,27.17
2009-03-19,136.770004,31.360001,94.349998,29.68,78.940002,110.260002,24.98,30.360001,16.08,26.049999,39.82,23.73,27.25
2009-03-20,135.679993,30.68,93.589996,29.18,76.709999,110.25,25.01,30.76,15.583332999999998,25.65,39.740002000000004,23.57,26.84
2009-03-23,136.550003,33.080002,92.08000200000001,30.9,82.220001,110.269997,25.23,31.780001000000002,16.18,27.559998999999998,42.240002000000004,25.6,29.01
2009-03-24,134.639999,32.16,90.949997,30.33,80.599998,110.260002,24.540001,31.610001,15.816667,26.620001000000002,41.400002,24.879998999999998,27.93
2009-03-25,135.990005,33.119999,91.980003,30.469998999999998,81.449997,110.269997,24.040001,31.209999,16.09,27.07,41.740002000000004,25.200001,28.639999
2009-03-26,135.240005,33.48,91.93,31.41,83.110001,110.279999,24.18,32.02,16.866667,27.57,42.619999,25.92,28.92
2009-03-27,133.029999,32.919998,90.690002,30.82,81.610001,110.260002,23.85,30.75,16.383333,26.43,40.59,25.07,27.6
2009-03-30,131.96000700000002,31.639999,89.980003,30.059998999999998,78.790001,110.290001,23.9,28.700001,16.093332,25.299999,39.380001,24.02,26.07
2009-03-31,132.869995,31.6,90.279999,30.32,79.519997,110.290001,24.49,29.049999,16.0,25.639999,41.049999,24.629998999999998,27.15
2009-04-01,132.350006,32.52,91.029999,30.77,81.059998,110.220001,24.27,28.58,15.716667000000001,26.559998999999998,42.400002,25.25,27.68
2009-04-02,134.399994,33.68,88.800003,31.76,83.43,110.199997,24.860001,30.98,15.740001000000001,28.18,43.490002000000004,26.51,29.139999
2009-04-03,134.850006,33.400002,87.589996,32.349998,84.260002,110.220001,25.0,30.93,15.573334,28.959999,43.790001000000004,26.950001,29.66
2009-04-06,134.100006,32.68,85.269997,32.27,83.599998,110.199997,24.799999,30.23,15.3,28.34,43.310001,26.549999,28.709999
2009-04-07,132.690002,32.48,86.739998,31.42,81.650002,110.239998,24.379998999999998,28.940001000000002,15.0,27.98,42.25,25.99,28.0
2009-04-08,132.509995,32.720001,86.610001,31.950001,82.529999,110.239998,24.32,29.49,15.206666,28.34,42.860001000000004,26.0,28.5
2009-04-09,131.669998,33.919998,86.309998,32.939999,85.809998,110.230003,24.99,30.690001000000002,15.463332999999999,29.83,44.0,26.91,29.379998999999998
2009-04-13,133.78999299999998,34.0,87.879997,32.889998999999996,85.83000200000001,110.239998,24.65,29.68,15.523334,30.09,44.48,27.379998999999998,29.74
2009-04-14,132.75,33.68,87.370003,32.490002000000004,84.349998,110.260002,24.74,29.209999,15.156667,29.219998999999998,43.650002,27.059998999999998,29.459999
2009-04-15,132.279999,33.84,87.5,32.400002,85.25,110.279999,24.549999,29.309998999999998,15.05,29.469998999999998,43.759997999999996,27.610001,29.799999
2009-04-16,131.690002,33.959998999999996,85.809998,33.240002000000004,86.5,110.279999,24.48,29.290001,15.116666,29.98,44.66,27.82,30.110001
2009-04-17,130.240005,34.119999,85.220001,33.310001,87.08000200000001,110.260002,24.51,29.450001,15.080001000000001,29.58,44.23,27.51,30.08
2009-04-20,129.25,33.360001000000004,86.949997,32.240002000000004,83.43,110.290001,23.67,27.219998999999998,14.683333,27.99,41.75,26.02,28.33
2009-04-21,129.440002,33.759997999999996,86.889999,32.689999,85.059998,110.269997,24.24,27.33,14.75,28.870001000000002,42.349998,26.780001000000002,29.09
2009-04-22,129.949997,33.880001,87.379997,32.790001000000004,84.540001,110.290001,24.24,27.34,14.606667000000002,28.690001000000002,41.93,26.33,28.959999
2009-04-23,131.419998,34.080002,88.800003,33.110001000000004,85.370003,110.300003,24.6,27.879998999999998,14.646667,29.209999,43.119999,27.16,29.620001000000002
2009-04-24,132.470001,34.599998,89.720001,33.689999,86.660004,110.230003,24.75,28.9,14.873332999999999,29.790001,44.470001,27.5,30.469998999999998
2009-04-27,130.380005,34.52,89.010002,33.73,85.839996,110.239998,24.299999,28.08,14.993332999999998,28.469998999999998,43.450001,26.65,29.780001000000002
2009-04-28,131.46000700000002,33.959998999999996,87.75,33.48,85.57,110.25,24.25,27.85,15.080001000000001,28.67,44.169998,26.280001000000002,29.629998999999998
2009-04-29,132.529999,34.240002000000004,88.33000200000001,33.939999,87.389999,110.309998,24.860001,28.559998999999998,15.383334,30.059998999999998,45.43,27.42,30.540001
2009-04-30,132.330002,34.040001000000004,87.269997,34.279999,87.41999799999999,110.300003,25.290001,28.629998999999998,15.09,29.82,44.759997999999996,27.77,30.92
2009-05-01,132.66000400000001,34.560001,86.949997,34.369999,87.889999,110.190002,26.110001,29.620001000000002,15.0,30.84,45.200001,27.85,31.17
2009-05-04,134.03999299999998,35.48,88.639999,35.049999,90.879997,110.18,25.870001000000002,30.559998999999998,15.183333,32.669998,47.380001,29.57,32.439999
2009-05-05,133.199997,35.360001000000004,88.25,35.02,90.57,110.160004,25.719998999999998,30.15,15.273334,32.720001,46.700001,29.32,31.98
2009-05-06,133.279999,36.200001,89.540001,35.029999,92.139999,110.16999799999999,26.059998999999998,31.43,15.153332999999998,33.619999,47.970001,30.35,32.77
2009-05-07,133.850006,35.360001000000004,89.440002,34.209998999999996,90.860001,110.160004,26.16,31.49,15.326667,32.75,46.389998999999996,30.01,32.25
2009-05-08,136.240005,36.799999,89.980003,34.23,92.980003,110.150002,26.73,32.490002000000004,15.613334,33.849998,48.419998,31.25,33.810001
2009-05-11,135.850006,36.439999,89.690002,34.349998,91.239998,110.16999799999999,26.68,32.290001000000004,15.806666,33.52,47.709998999999996,29.9,32.950001
2009-05-12,136.380005,36.639998999999996,90.699997,33.93,90.970001,110.18,26.84,32.630001,15.693334,33.169998,47.73,30.129998999999998,33.09
2009-05-13,135.850006,35.959998999999996,91.089996,33.02,88.68,110.190002,26.5,32.189999,15.256667000000002,31.65,45.990002000000004,28.959999,31.870001000000002
2009-05-14,136.350006,36.0,91.029999,33.389998999999996,89.440002,110.190002,27.040001,32.400002,15.283332999999999,32.369999,46.93,29.34,32.23
2009-05-15,134.899994,36.360001000000004,91.550003,33.369999,88.709999,110.199997,26.15,31.299999,15.02,31.76,46.110001000000004,28.879998999999998,31.690001000000002
2009-05-18,135.550003,36.68,90.360001,34.240002000000004,91.230003,110.18,26.889999,32.709998999999996,15.286667000000001,33.779999,47.630001,30.360001,33.27
2009-05-19,136.350006,36.439999,90.959999,34.400002,91.120003,110.190002,26.9,32.790001000000004,15.330001000000001,34.18,48.59,30.719998999999998,33.619999
2009-05-20,137.71000700000002,36.919998,92.25,34.279999,90.510002,110.230003,27.049999,33.869999,15.373332999999999,34.360001000000004,49.16,30.66,33.950001
2009-05-21,139.059998,36.439999,93.849998,33.650002,89.209999,110.230003,27.200001,33.380001,15.166667000000002,33.599998,49.119999,30.049999,33.91
2009-05-22,140.050003,36.560001,94.150002,33.540001000000004,89.019997,110.190002,27.629998999999998,33.700001,15.080001000000001,34.07,49.68,30.34,34.23
2009-05-26,139.809998,37.759997999999996,93.760002,34.790001000000004,91.300003,110.16999799999999,27.709999,34.110001000000004,15.523334,35.040001000000004,49.720001,31.299999,35.0
2009-05-27,139.020004,37.040001000000004,93.449997,34.549999,89.66999799999999,110.190002,27.709999,34.580002,15.486667,34.759997999999996,49.759997999999996,30.610001,34.16
2009-05-28,139.41000400000001,36.799999,94.239998,34.950001,90.91999799999999,110.269997,27.76,35.34,15.496667,35.68,51.07,30.870001000000002,34.799999
2009-05-29,141.380005,37.48,96.199997,35.380001,92.529999,110.199997,27.889999,36.400002,15.650001000000001,35.950001,51.380001,32.07,35.279999
2009-06-01,141.610001,38.080002,95.730003,36.389998999999996,94.769997,110.239998,28.870001000000002,37.43,15.716667000000001,37.389998999999996,52.77,33.220001,36.23
2009-06-02,143.240005,38.119999,96.360001,36.439999,94.849998,110.150002,28.57,37.610001000000004,16.030001000000002,37.049999,53.130001,33.459998999999996,36.630001
2009-06-03,141.529999,37.279999,94.410004,36.330002,93.650002,110.199997,27.5,36.25,16.326666,35.389998999999996,51.490002000000004,32.73,35.439999
2009-06-04,141.800003,37.560001,96.230003,36.740002000000004,94.529999,110.18,28.15,37.689999,16.210001000000002,36.220001,52.599998,32.75,35.830002
2009-06-05,139.669998,37.119999,93.709999,36.779999,94.550003,110.139999,27.950001,37.400002,16.139999,36.09,51.990002000000004,32.68,35.189999
2009-06-08,139.070007,37.32,93.559998,36.669998,94.160004,110.099998,27.549999,37.540001000000004,15.98,35.77,51.689999,32.259997999999996,34.939999
2009-06-09,140.770004,37.639998999999996,93.83000200000001,36.950001,94.639999,110.129997,27.870001000000002,38.189999,16.059998999999998,36.049999,52.099998,32.599998,35.5
2009-06-10,139.929993,37.68,93.860001,36.82,94.400002,110.190002,27.559998999999998,38.970001,15.97,36.189999,51.830002,33.16,35.259997999999996
2009-06-11,141.059998,38.32,93.699997,36.82,94.82,110.190002,27.67,39.68,16.183332,37.150002,52.41,33.880001,35.73
2009-06-12,139.990005,38.279999,92.16999799999999,36.650002,95.08000200000001,110.150002,27.32,39.43,16.309998999999998,36.740002000000004,52.299999,33.419998,35.700001
2009-06-15,137.990005,37.599998,91.099998,35.900002,92.900002,110.150002,26.389999,38.52,15.87,35.400002,51.200001,32.119999,33.970001
2009-06-16,138.360001,37.200001,91.93,35.549999,91.639999,110.220001,26.33,38.509997999999996,15.866666,34.68,50.970001,31.75,33.59
2009-06-17,139.490005,37.639998999999996,92.349998,35.889998999999996,91.550003,110.230003,26.450001,38.700001,16.283333,34.349998,51.119999,31.450001,33.57
2009-06-18,138.91000400000001,37.32,91.610001,35.82,92.220001,110.220001,26.290001,38.849998,16.42,34.290001000000004,50.169998,31.75,33.759997999999996
2009-06-19,139.46000700000002,37.919998,91.900002,36.16,92.040001,110.209999,26.0,37.970001,16.516666,34.549999,49.360001000000004,31.959999,33.220001
2009-06-22,138.649994,37.080002,90.540001,35.080002,89.279999,110.16999799999999,25.66,36.25,16.18,32.470001,48.16,30.73,32.18
2009-06-23,140.759995,37.119999,90.91999799999999,35.0,89.349998,110.160004,26.059998999999998,37.41,16.116667,33.080002,48.630001,30.190001000000002,32.610001000000004
2009-06-24,139.419998,37.200001,91.449997,35.59,90.120003,110.18,25.93,37.09,16.370001000000002,33.389998999999996,49.66,30.75,32.869999
2009-06-25,139.91000400000001,38.080002,92.309998,36.290001000000004,92.08000200000001,110.220001,26.08,38.049999,16.846666,34.529999,50.400002,31.49,33.48
2009-06-26,140.71000700000002,38.200001,92.290001,36.369999,91.839996,110.230003,25.879998999999998,37.509997999999996,16.956667000000003,34.849998,51.25,31.76,33.110001000000004
2009-06-29,140.820007,38.0,92.040001,36.450001,92.699997,110.199997,25.870001000000002,38.669998,16.946667,35.009997999999996,51.43,32.029999,33.639998999999996
2009-06-30,140.330002,37.720001,91.18,36.380001,91.949997,110.230003,25.450001,37.93,16.883333,34.740002000000004,51.700001,31.67,33.299999
2009-07-01,141.440002,38.16,92.389999,36.400002,92.33000200000001,110.18,25.719998999999998,37.459998999999996,16.666666,35.080002,52.610001000000004,31.84,33.860001000000004
2009-07-02,140.0,37.32,91.25,35.599998,89.809998,110.16999799999999,25.059998999999998,36.049999,16.176666,34.049999,51.490002000000004,30.68,32.75
2009-07-06,139.809998,37.560001,90.760002,35.41,89.800003,110.16999799999999,24.4,34.709998999999996,16.116667,33.889998999999996,50.759997999999996,30.530001000000002,32.57
2009-07-07,139.110001,37.16,90.709999,34.529999,88.059998,110.18,23.6,33.810001,15.823334,32.639998999999996,49.68,29.790001,31.610001
2009-07-08,138.800003,37.16,89.269997,34.709998999999996,88.0,110.220001,24.07,32.57,15.77,32.279999,49.240002000000004,29.629998999999998,31.35
2009-07-09,140.320007,37.16,89.510002,34.77,88.16999799999999,110.220001,24.18,32.77,15.813332999999998,32.700001,50.209998999999996,30.110001,31.98
2009-07-10,139.449997,36.759997999999996,89.58000200000001,34.919998,87.959999,110.18,23.950001,32.380001,15.796666,32.41,49.919998,29.92,31.559998999999998
2009-07-13,139.949997,36.84,90.190002,35.59,90.099998,110.199997,24.620001000000002,32.369999,15.98,32.950001,50.209998999999996,30.129998999999998,32.490002000000004
2009-07-14,139.380005,36.84,90.809998,35.720001,90.610001,110.199997,24.41,32.110001000000004,15.973332000000001,32.959998999999996,51.040001000000004,31.08,32.66
2009-07-15,141.070007,37.240002000000004,92.239998,36.919998,93.260002,110.190002,24.4,33.470001,16.216667,34.889998999999996,52.450001,32.48,34.16
2009-07-16,141.399994,37.080002,91.980003,37.360001000000004,93.110001,110.190002,24.09,33.560001,16.243334,35.32,52.950001,32.650002,34.580002
2009-07-17,141.009995,37.080002,91.93,37.560001,94.129997,110.18,24.299999,34.240002000000004,16.223333,35.470001,52.970001,32.639998999999996,34.43
2009-07-20,142.25,37.560001,93.279999,37.919998,95.129997,110.16999799999999,24.700001,34.830002,16.386667000000003,36.68,54.07,33.650002,35.130001
2009-07-21,141.970001,37.880001,93.129997,38.18,95.57,110.18,24.299999,34.939999,16.5,36.57,54.310001,33.669998,35.16
2009-07-22,142.059998,38.32,93.440002,38.5,95.550003,110.190002,24.1,34.810001,16.583334,36.709998999999996,54.16,33.5,35.380001
2009-07-23,141.949997,38.48,93.260002,39.349998,97.660004,110.190002,24.65,35.790001000000004,17.92,37.689999,55.240002000000004,34.32,36.110001000000004
2009-07-24,142.149994,38.68,93.410004,39.049999,98.059998,110.18,24.360001,36.220001,18.25,37.59,55.380001,34.189999,36.439999
2009-07-27,142.369995,38.599998,93.709999,39.349998,98.349998,110.199997,24.5,36.32,18.353334,37.810001,55.549999,34.68,36.52
2009-07-28,141.699997,38.560001,92.110001,39.080002,97.889999,110.190002,24.629998999999998,35.759997999999996,18.533333,37.490002000000004,54.77,34.939999,36.32
2009-07-29,140.330002,38.84,91.199997,39.34,97.650002,110.209999,24.32,33.470001,18.42,36.66,53.990002000000004,34.23,36.09
2009-07-30,140.600006,39.279999,91.620003,39.57,98.66999799999999,110.190002,25.0,35.490002000000004,18.539998999999998,37.560001,55.130001,35.27,36.68
2009-07-31,142.470001,39.48,93.349998,39.450001,98.809998,110.199997,25.370001000000002,36.810001,18.413334,37.68,55.490002000000004,35.689999,37.169998
2009-08-03,144.070007,40.16,93.870003,40.040001000000004,100.440002,110.129997,26.35,37.919998,18.463333,39.27,57.23,36.560001,37.950001
2009-08-04,143.949997,40.119999,94.68,40.040001000000004,100.699997,110.139999,26.280001000000002,37.970001,18.616667,39.459998999999996,55.66,36.48,38.169998
2009-08-05,144.08999599999999,39.84,94.779999,39.73,100.410004,110.160004,26.030001000000002,38.200001,18.293332999999997,39.68,55.82,35.889998999999996,37.790001000000004
2009-08-06,143.509995,39.799999,94.599998,39.380001,99.889999,110.18,25.559998999999998,38.27,17.833334,39.07,55.0,35.98,37.52
2009-08-07,141.669998,39.639998999999996,93.75,39.880001,101.199997,110.139999,25.629998999999998,37.650002,17.886667000000003,39.619999,55.470001,36.169998,37.93
2009-08-10,141.330002,39.639998999999996,92.93,39.599998,100.989998,110.150002,25.790001,37.709998999999996,17.870001000000002,39.650002,54.799999,35.790001000000004,37.540001000000004
2009-08-11,141.419998,39.639998999999996,92.790001,39.259997999999996,99.730003,110.16999799999999,26.02,36.860001000000004,17.703332999999997,38.720001,54.5,35.549999,37.16
2009-08-12,142.029999,39.84,92.949997,39.869999,100.800003,110.16999799999999,26.42,37.349998,17.826666,39.290001000000004,54.32,36.27,37.810001
2009-08-13,142.770004,40.200001,93.720001,40.09,101.57,110.18,26.139999,37.799999,17.733334,39.610001000000004,55.75,37.02,38.209998999999996
2009-08-14,141.860001,40.360001000000004,93.0,39.630001,100.790001,110.18,25.57,36.029999,17.58,39.060001,55.02,36.34,37.759997999999996
2009-08-17,140.78999299999998,39.240002000000004,91.610001,38.48,98.309998,110.190002,25.08,35.52,17.283333,37.860001000000004,52.959998999999996,35.34,36.23
2009-08-18,141.199997,39.560001,92.059998,39.029999,99.089996,110.190002,25.4,36.860001000000004,17.386667000000003,38.560001,54.700001,36.049999,36.66
2009-08-19,142.25,39.68,92.529999,39.299999,99.959999,110.18,25.389999,38.119999,17.74,38.82,54.380001,36.139998999999996,37.139998999999996
2009-08-20,142.5,40.16,92.269997,39.759997999999996,100.989998,110.18,24.99,37.669998,17.876667,39.560001,55.689999,36.23,37.48
2009-08-21,143.300003,40.599998,93.650002,40.290001000000004,102.970001,110.190002,25.17,38.23,18.053333,40.240002000000004,56.549999,36.259997999999996,38.700001
2009-08-24,142.850006,40.52,92.339996,40.25,102.959999,110.18,25.4,38.299999,17.98,40.049999,57.200001,36.84,38.98
2009-08-25,143.080002,40.84,92.760002,40.369999,103.160004,110.190002,25.549999,37.169998,18.073334,39.810001,57.57,36.810001,39.439999
2009-08-26,142.46000700000002,40.880001,92.790001,40.299999,103.16999799999999,110.220001,25.719998999999998,36.950001,18.353334,39.68,56.919998,36.57,39.259997999999996
2009-08-27,143.520004,41.0,93.190002,40.400002,103.400002,110.16999799999999,25.75,37.720001,18.273332999999997,39.580002,57.790001000000004,37.169998,39.779999
2009-08-28,142.940002,40.959998999999996,93.870003,40.439999,103.379997,110.18,25.98,37.66,18.103334,39.380001,57.48,37.299999,39.5
2009-08-31,143.28999299999998,40.880001,93.400002,40.029999,102.459999,110.220001,26.09,36.049999,18.023332999999997,38.369999,56.830002,36.950001,39.299999
2009-09-01,142.080002,40.279999,93.900002,39.279999,100.199997,110.110001,25.58,35.27,17.756666,37.25,55.549999,36.259997999999996,37.919998
2009-09-02,142.649994,40.400002,96.190002,39.25,99.82,110.199997,25.35,35.18,17.706667000000003,37.490002000000004,56.400002,36.220001,37.970001
2009-09-03,142.440002,40.279999,97.459999,39.509997999999996,100.650002,110.199997,24.969998999999998,35.32,17.719998999999998,38.169998,57.200001,36.720001,38.240002000000004
2009-09-04,142.96000700000002,40.200001,97.529999,40.360001000000004,102.059998,110.190002,24.16,35.130001,18.056665,39.0,57.91,37.41,39.110001000000004
2009-09-08,144.889999,40.560001,97.43,40.740002000000004,102.940002,110.160004,24.1,36.939999,18.030001000000002,40.18,58.529999,38.529999,39.759997999999996
2009-09-09,145.46000700000002,40.720001,97.08000200000001,41.09,103.730003,110.190002,24.15,36.939999,18.183332,39.98,58.419998,38.639998999999996,40.57
2009-09-10,145.78999299999998,41.200001,97.699997,41.48,104.790001,110.16999799999999,24.700001,37.369999,18.366667,40.77,59.014301,39.16,40.869999
2009-09-11,145.740005,41.16,98.779999,41.52,104.769997,110.209999,24.49,35.82,18.469998999999998,40.77,59.52,39.0,40.790001000000004
2009-09-14,146.130005,41.0,97.959999,41.68,105.279999,110.18,24.66,35.709998999999996,18.663334,40.950001,59.360001000000004,38.759997999999996,41.09
2009-09-15,146.669998,40.68,98.900002,41.810001,105.720001,110.190002,25.32,36.700001,18.653334,41.549999,59.939999,38.799999,41.299999
2009-09-16,147.190002,40.880001,99.910004,42.419998,107.32,110.18,25.450001,37.43,18.796667000000003,42.549999,61.07,40.23,42.16
2009-09-17,147.25,40.48,99.339996,42.41,107.160004,110.190002,24.98,37.490002000000004,18.896666,42.209998999999996,60.799999,39.849998,41.91
2009-09-18,146.929993,40.68,98.66999799999999,42.439999,106.720001,110.190002,24.549999,37.119999,18.65,42.349998,60.740002000000004,39.720001,41.959998999999996
2009-09-21,146.669998,40.279999,98.360001,42.57,106.449997,110.16999799999999,24.450001,35.849998,18.773332999999997,41.950001,59.799999,39.34,41.619999
2009-09-22,147.889999,40.799999,99.66999799999999,42.650002,107.07,110.190002,24.76,36.98,18.446667,42.639998999999996,60.990002000000004,40.150002,42.18
2009-09-23,147.300003,40.360001000000004,98.83000200000001,42.450001,106.18,110.190002,24.639999,35.130001,18.153334,41.880001,59.73,39.939999,41.619999
2009-09-24,146.429993,40.400002,97.550003,42.07,105.010002,110.18,24.6,33.970001,17.843332,41.099998,58.91,39.360001000000004,41.029999
